dataset_id,source_row,source_column,cell_text,resolved_text,cell_type,is_merged,merged_range
dataset_f4cfc5945e70100ba3e6ea62,25,8,1 092 镇 68乡 664街道,1 092 镇 68乡 664街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,25,9,9580,9580,text,False,
dataset_f4cfc5945e70100ba3e6ea62,25,10,约16,约16,text,False,
dataset_f4cfc5945e70100ba3e6ea62,26,1,河南省,河南省,text,True,$A$26:$B$26
dataset_f4cfc5945e70100ba3e6ea62,26,2,,河南省,blank,True,$A$26:$B$26
dataset_f4cfc5945e70100ba3e6ea62,26,3,17,17,text,False,
dataset_f4cfc5945e70100ba3e6ea62,26,4,17地级市,17地级市,text,False,
dataset_f4cfc5945e70100ba3e6ea62,26,5,158,158,text,False,
dataset_f4cfc5945e70100ba3e6ea62,26,6,52市辖区 21县级市 85 县,52市辖区 21县级市 85 县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,26,7,2451,2451,text,False,
dataset_f4cfc5945e70100ba3e6ea62,26,8,1 173 镇 606乡 12民族乡 660街道,1 173 镇 606乡 12民族乡 660街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,26,9,10932,10932,text,False,
dataset_f4cfc5945e70100ba3e6ea62,26,10,约17,约17,text,False,
dataset_f4cfc5945e70100ba3e6ea62,27,1,湖 北 省,湖 北 省,text,True,$A$27:$B$27
dataset_f4cfc5945e70100ba3e6ea62,27,2,,湖 北 省,blank,True,$A$27:$B$27
dataset_f4cfc5945e70100ba3e6ea62,27,3,13,13,text,False,
dataset_f4cfc5945e70100ba3e6ea62,27,4,12地级市 1自治州,12地级市 1自治州,text,False,
dataset_f4cfc5945e70100ba3e6ea62,27,5,103,103,text,False,
dataset_f4cfc5945e70100ba3e6ea62,27,6,39市辖区 25县级市 36 县 2自治县 1林 区,39市辖区 25县级市 36 县 2自治县 1林 区,text,False,
dataset_f4cfc5945e70100ba3e6ea62,27,7,1235,1235,text,False,
dataset_f4cfc5945e70100ba3e6ea62,27,8,762镇 153乡 10民族乡 310街道,762镇 153乡 10民族乡 310街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,27,9,6165,6165,text,False,
dataset_f4cfc5945e70100ba3e6ea62,27,10,约19,约19,text,False,
dataset_f4cfc5945e70100ba3e6ea62,28,1,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,2,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,28,10,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,1,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,2,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,29,10,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,1,(续),(续),text,False,
dataset_f4cfc5945e70100ba3e6ea62,30,2,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,30,10,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,31,1,省 级,省 级,text,True,$A$31:$B$31
dataset_f4cfc5945e70100ba3e6ea62,31,2,,省 级,blank,True,$A$31:$B$31
dataset_f4cfc5945e70100ba3e6ea62,31,3,地 级,地 级,text,True,$C$31:$D$31
dataset_f4cfc5945e70100ba3e6ea62,31,4,,地 级,blank,True,$C$31:$D$31
dataset_f4cfc5945e70100ba3e6ea62,31,5,县 级,县 级,text,True,$E$31:$F$31
dataset_f4cfc5945e70100ba3e6ea62,31,6,,县 级,blank,True,$E$31:$F$31
dataset_f4cfc5945e70100ba3e6ea62,31,7,乡 级,乡 级,text,True,$G$31:$H$31
dataset_f4cfc5945e70100ba3e6ea62,31,8,,乡 级,blank,True,$G$31:$H$31
dataset_f4cfc5945e70100ba3e6ea62,31,9,人口 (万人),人口 (万人),text,True,$I$31:$I$32
dataset_f4cfc5945e70100ba3e6ea62,31,10,面积 (万平方千米),面积 (万平方千米),text,True,$J$31:$J$32
dataset_f4cfc5945e70100ba3e6ea62,32,1,合计,合计,text,False,
dataset_f4cfc5945e70100ba3e6ea62,32,2,行政区划单位,行政区划单位,text,False,
dataset_f4cfc5945e70100ba3e6ea62,32,3,合计,合计,text,False,
dataset_f4cfc5945e70100ba3e6ea62,32,4,行政区划单位,行政区划单位,text,False,
dataset_f4cfc5945e70100ba3e6ea62,32,5,合计,合计,text,False,
dataset_f4cfc5945e70100ba3e6ea62,32,6,行政区划单位,行政区划单位,text,False,
dataset_f4cfc5945e70100ba3e6ea62,32,7,合计,合计,text,False,
dataset_f4cfc5945e70100ba3e6ea62,32,8,行政区划单位,行政区划单位,text,False,
dataset_f4cfc5945e70100ba3e6ea62,32,9,,人口 (万人),blank,True,$I$31:$I$32
dataset_f4cfc5945e70100ba3e6ea62,32,10,,面积 (万平方千米),blank,True,$J$31:$J$32
dataset_f4cfc5945e70100ba3e6ea62,33,1,湖 南 省,湖 南 省,text,True,$A$33:$B$33
dataset_f4cfc5945e70100ba3e6ea62,33,2,,湖 南 省,blank,True,$A$33:$B$33
dataset_f4cfc5945e70100ba3e6ea62,33,3,14,14,text,False,
dataset_f4cfc5945e70100ba3e6ea62,33,4,13地级市 1自治州,13地级市 1自治州,text,False,
dataset_f4cfc5945e70100ba3e6ea62,33,5,122,122,text,False,
dataset_f4cfc5945e70100ba3e6ea62,33,6,36市辖区 17县级市 62 县 7自治县,36市辖区 17县级市 62 县 7自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,33,7,1933,1933,text,False,
dataset_f4cfc5945e70100ba3e6ea62,33,8,1 138 镇 309乡 83民族乡 403街道,1 138 镇 309乡 83民族乡 403街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,33,9,7132,7132,text,False,
dataset_f4cfc5945e70100ba3e6ea62,33,10,约21,约21,text,False,
dataset_f4cfc5945e70100ba3e6ea62,34,1,广 东 省,广 东 省,text,True,$A$34:$B$34
dataset_f4cfc5945e70100ba3e6ea62,34,2,,广 东 省,blank,True,$A$34:$B$34
dataset_f4cfc5945e70100ba3e6ea62,34,3,21,21,text,False,
dataset_f4cfc5945e70100ba3e6ea62,34,4,21地级市,21地级市,text,False,
dataset_f4cfc5945e70100ba3e6ea62,34,5,122,122,text,False,
dataset_f4cfc5945e70100ba3e6ea62,34,6,65市辖区 20县级市 34 县 3自治县,65市辖区 20县级市 34 县 3自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,34,7,1601,1601,text,False,
dataset_f4cfc5945e70100ba3e6ea62,34,8,1 123 镇 4乡 7民族乡 467街道,1 123 镇 4乡 7民族乡 467街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,34,9,8636,8636,text,False,
dataset_f4cfc5945e70100ba3e6ea62,34,10,约18,约18,text,False,
dataset_f4cfc5945e70100ba3e6ea62,35,1,广西壮族自治区,广西壮族自治区,text,True,$A$35:$B$35
dataset_f4cfc5945e70100ba3e6ea62,35,2,,广西壮族自治区,blank,True,$A$35:$B$35
dataset_f4cfc5945e70100ba3e6ea62,35,3,14,14,text,False,
dataset_f4cfc5945e70100ba3e6ea62,35,4,14地级市,14地级市,text,False,
dataset_f4cfc5945e70100ba3e6ea62,35,5,111,111,text,False,
dataset_f4cfc5945e70100ba3e6ea62,35,6,40市辖区 8县级市 51 县 12自治县,40市辖区 8县级市 51 县 12自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,35,7,1251,1251,text,False,
dataset_f4cfc5945e70100ba3e6ea62,35,8,806镇 253乡 59民族乡 133街道,806镇 253乡 59民族乡 133街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,35,9,5378,5378,text,False,
dataset_f4cfc5945e70100ba3e6ea62,35,10,约24,约24,text,False,
dataset_f4cfc5945e70100ba3e6ea62,36,1,海 南 省,海 南 省,text,True,$A$36:$B$36
dataset_f4cfc5945e70100ba3e6ea62,36,2,,海 南 省,blank,True,$A$36:$B$36
dataset_f4cfc5945e70100ba3e6ea62,36,3,4,4,text,False,
dataset_f4cfc5945e70100ba3e6ea62,36,4,4地级市,4地级市,text,False,
dataset_f4cfc5945e70100ba3e6ea62,36,5,23,23,text,False,
dataset_f4cfc5945e70100ba3e6ea62,36,6,8市辖区 5县级市 4 县 6自治县,8市辖区 5县级市 4 县 6自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,36,7,218,218,text,False,
dataset_f4cfc5945e70100ba3e6ea62,36,8,175镇 21乡 22街道,175镇 21乡 22街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,36,9,902,902,text,False,
dataset_f4cfc5945e70100ba3e6ea62,36,10,约3.4,约3.4,text,False,
dataset_f4cfc5945e70100ba3e6ea62,37,1,重 庆 市,重 庆 市,text,True,$A$37:$B$37
dataset_f4cfc5945e70100ba3e6ea62,37,2,,重 庆 市,blank,True,$A$37:$B$37
dataset_f4cfc5945e70100ba3e6ea62,37,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,37,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,37,5,38,38,text,False,
dataset_f4cfc5945e70100ba3e6ea62,37,6,26市辖区 8 县 4自治县,26市辖区 8 县 4自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,37,7,1030,1030,text,False,
dataset_f4cfc5945e70100ba3e6ea62,37,8,627镇 163乡 14民族乡 226街道,627镇 163乡 14民族乡 226街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,37,9,3343,3343,text,False,
dataset_f4cfc5945e70100ba3e6ea62,37,10,约8.2,约8.2,text,False,
dataset_f4cfc5945e70100ba3e6ea62,38,1,四 川 省,四 川 省,text,True,$A$38:$B$38
dataset_f4cfc5945e70100ba3e6ea62,38,2,,四 川 省,blank,True,$A$38:$B$38
dataset_f4cfc5945e70100ba3e6ea62,38,3,21,21,text,False,
dataset_f4cfc5945e70100ba3e6ea62,38,4,18地级市 3自治州,18地级市 3自治州,text,False,
dataset_f4cfc5945e70100ba3e6ea62,38,5,183,183,text,False,
dataset_f4cfc5945e70100ba3e6ea62,38,6,54市辖区 17县级市 108 县 4自治县,54市辖区 17县级市 108 县 4自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,38,7,4612,4612,text,False,
dataset_f4cfc5945e70100ba3e6ea62,38,8,2 232 镇 1 929 乡 98民族乡 353街道,2 232 镇 1 929 乡 98民族乡 353街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,38,9,9097,9097,text,False,
dataset_f4cfc5945e70100ba3e6ea62,38,10,约49,约49,text,False,
dataset_f4cfc5945e70100ba3e6ea62,39,1,贵 州 省,贵 州 省,text,True,$A$39:$B$39
dataset_f4cfc5945e70100ba3e6ea62,39,2,,贵 州 省,blank,True,$A$39:$B$39
dataset_f4cfc5945e70100ba3e6ea62,39,3,9,9,text,False,
dataset_f4cfc5945e70100ba3e6ea62,39,4,6地级市 3自治州,6地级市 3自治州,text,False,
dataset_f4cfc5945e70100ba3e6ea62,39,5,88,88,text,False,
dataset_f4cfc5945e70100ba3e6ea62,39,6,15市辖区 9县级市 52 县 11自治县 1特 区,15市辖区 9县级市 52 县 11自治县 1特 区,text,False,
dataset_f4cfc5945e70100ba3e6ea62,39,7,1381,1381,text,False,
dataset_f4cfc5945e70100ba3e6ea62,39,8,837镇 124乡 193民族乡 227街道,837镇 124乡 193民族乡 227街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,39,9,4134,4134,text,False,
dataset_f4cfc5945e70100ba3e6ea62,39,10,约18,约18,text,False,
dataset_f4cfc5945e70100ba3e6ea62,40,1,云 南 省,云 南 省,text,True,$A$40:$B$40
dataset_f4cfc5945e70100ba3e6ea62,40,2,,云 南 省,blank,True,$A$40:$B$40
dataset_f4cfc5945e70100ba3e6ea62,40,3,16,16,text,False,
dataset_f4cfc5945e70100ba3e6ea62,40,4,8地级市 8自治州,8地级市 8自治州,text,False,
dataset_f4cfc5945e70100ba3e6ea62,40,5,129,129,text,False,
dataset_f4cfc5945e70100ba3e6ea62,40,6,17市辖区 16县级市 67 县 29自治县,17市辖区 16县级市 67 县 29自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,40,7,1400,1400,text,False,
dataset_f4cfc5945e70100ba3e6ea62,40,8,682镇 403乡 140民族乡 175街道,682镇 403乡 140民族乡 175街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,40,9,4576,4576,text,False,
dataset_f4cfc5945e70100ba3e6ea62,40,10,约39,约39,text,False,
dataset_f4cfc5945e70100ba3e6ea62,41,1,西藏自治区,西藏自治区,text,True,$A$41:$B$41
dataset_f4cfc5945e70100ba3e6ea62,41,2,,西藏自治区,blank,True,$A$41:$B$41
dataset_f4cfc5945e70100ba3e6ea62,41,3,7,7,text,False,
dataset_f4cfc5945e70100ba3e6ea62,41,4,6地级市 1地 区,6地级市 1地 区,text,False,
dataset_f4cfc5945e70100ba3e6ea62,41,5,74,74,text,False,
dataset_f4cfc5945e70100ba3e6ea62,41,6,8市辖区 66 县,8市辖区 66 县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,41,7,697,697,text,False,
dataset_f4cfc5945e70100ba3e6ea62,41,8,138镇 530乡 9民族乡 20街道,138镇 530乡 9民族乡 20街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,41,9,310,310,text,False,
dataset_f4cfc5945e70100ba3e6ea62,41,10,约123,约123,text,False,
dataset_f4cfc5945e70100ba3e6ea62,42,1,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,2,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,42,10,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,1,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,2,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,43,10,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,1,(续),(续),text,False,
dataset_f4cfc5945e70100ba3e6ea62,44,2,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,44,10,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,45,1,省 级,省 级,text,True,$A$45:$B$45
dataset_f4cfc5945e70100ba3e6ea62,45,2,,省 级,blank,True,$A$45:$B$45
dataset_f4cfc5945e70100ba3e6ea62,45,3,地 级,地 级,text,True,$C$45:$D$45
dataset_f4cfc5945e70100ba3e6ea62,45,4,,地 级,blank,True,$C$45:$D$45
dataset_f4cfc5945e70100ba3e6ea62,45,5,县 级,县 级,text,True,$E$45:$F$45
dataset_f4cfc5945e70100ba3e6ea62,45,6,,县 级,blank,True,$E$45:$F$45
dataset_f4cfc5945e70100ba3e6ea62,45,7,乡 级,乡 级,text,True,$G$45:$H$45
dataset_f4cfc5945e70100ba3e6ea62,45,8,,乡 级,blank,True,$G$45:$H$45
dataset_f4cfc5945e70100ba3e6ea62,45,9,人口 (万人),人口 (万人),text,True,$I$45:$I$46
dataset_f4cfc5945e70100ba3e6ea62,45,10,面积 (万平方千米),面积 (万平方千米),text,True,$J$45:$J$46
dataset_f4cfc5945e70100ba3e6ea62,46,1,合计,合计,text,False,
dataset_f4cfc5945e70100ba3e6ea62,46,2,行政区划单位,行政区划单位,text,False,
dataset_f4cfc5945e70100ba3e6ea62,46,3,合计,合计,text,False,
dataset_f4cfc5945e70100ba3e6ea62,46,4,行政区划单位,行政区划单位,text,False,
dataset_f4cfc5945e70100ba3e6ea62,46,5,合计,合计,text,False,
dataset_f4cfc5945e70100ba3e6ea62,46,6,行政区划单位,行政区划单位,text,False,
dataset_f4cfc5945e70100ba3e6ea62,46,7,合计,合计,text,False,
dataset_f4cfc5945e70100ba3e6ea62,46,8,行政区划单位,行政区划单位,text,False,
dataset_f4cfc5945e70100ba3e6ea62,46,9,,人口 (万人),blank,True,$I$45:$I$46
dataset_f4cfc5945e70100ba3e6ea62,46,10,,面积 (万平方千米),blank,True,$J$45:$J$46
dataset_f4cfc5945e70100ba3e6ea62,47,1,陕 西 省,陕 西 省,text,True,$A$47:$B$47
dataset_f4cfc5945e70100ba3e6ea62,47,2,,陕 西 省,blank,True,$A$47:$B$47
dataset_f4cfc5945e70100ba3e6ea62,47,3,10,10,text,False,
dataset_f4cfc5945e70100ba3e6ea62,47,4,10地级市,10地级市,text,False,
dataset_f4cfc5945e70100ba3e6ea62,47,5,107,107,text,False,
dataset_f4cfc5945e70100ba3e6ea62,47,6,30市辖区 5县级市 72 县,30市辖区 5县级市 72 县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,47,7,1311,1311,text,False,
dataset_f4cfc5945e70100ba3e6ea62,47,8,975镇 21乡 315街道,975镇 21乡 315街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,47,9,3926,3926,text,False,
dataset_f4cfc5945e70100ba3e6ea62,47,10,约21,约21,text,False,
dataset_f4cfc5945e70100ba3e6ea62,48,1,甘 肃 省,甘 肃 省,text,True,$A$48:$B$48
dataset_f4cfc5945e70100ba3e6ea62,48,2,,甘 肃 省,blank,True,$A$48:$B$48
dataset_f4cfc5945e70100ba3e6ea62,48,3,14,14,text,False,
dataset_f4cfc5945e70100ba3e6ea62,48,4,12地级市 2自治州,12地级市 2自治州,text,False,
dataset_f4cfc5945e70100ba3e6ea62,48,5,86,86,text,False,
dataset_f4cfc5945e70100ba3e6ea62,48,6,17市辖区 5县级市 57 县 7自治县,17市辖区 5县级市 57 县 7自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,48,7,1355,1355,text,False,
dataset_f4cfc5945e70100ba3e6ea62,48,8,886镇 331乡 32民族乡 126街道,886镇 331乡 32民族乡 126街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,48,9,2713,2713,text,False,
dataset_f4cfc5945e70100ba3e6ea62,48,10,约43,约43,text,False,
dataset_f4cfc5945e70100ba3e6ea62,49,1,青 海 省,青 海 省,text,True,$A$49:$B$49
dataset_f4cfc5945e70100ba3e6ea62,49,2,,青 海 省,blank,True,$A$49:$B$49
dataset_f4cfc5945e70100ba3e6ea62,49,3,8,8,text,False,
dataset_f4cfc5945e70100ba3e6ea62,49,4,2地级市 6自治州,2地级市 6自治州,text,False,
dataset_f4cfc5945e70100ba3e6ea62,49,5,44,44,text,False,
dataset_f4cfc5945e70100ba3e6ea62,49,6,6市辖区 4县级市 27 县 7自治县,6市辖区 4县级市 27 县 7自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,49,7,403,403,text,False,
dataset_f4cfc5945e70100ba3e6ea62,49,8,143镇 195乡 28民族乡 37街道,143镇 195乡 28民族乡 37街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,49,9,566,566,text,False,
dataset_f4cfc5945e70100ba3e6ea62,49,10,约72,约72,text,False,
dataset_f4cfc5945e70100ba3e6ea62,50,1,宁夏回族自治区,宁夏回族自治区,text,True,$A$50:$B$50
dataset_f4cfc5945e70100ba3e6ea62,50,2,,宁夏回族自治区,blank,True,$A$50:$B$50
dataset_f4cfc5945e70100ba3e6ea62,50,3,5,5,text,False,
dataset_f4cfc5945e70100ba3e6ea62,50,4,5地级市,5地级市,text,False,
dataset_f4cfc5945e70100ba3e6ea62,50,5,22,22,text,False,
dataset_f4cfc5945e70100ba3e6ea62,50,6,9市辖区 2县级市 11 县,9市辖区 2县级市 11 县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,50,7,240,240,text,False,
dataset_f4cfc5945e70100ba3e6ea62,50,8,103镇 90乡 47街道,103镇 90乡 47街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,50,9,659,659,text,False,
dataset_f4cfc5945e70100ba3e6ea62,50,10,约6.6,约6.6,text,False,
dataset_f4cfc5945e70100ba3e6ea62,51,1,新疆维吾尔自治区,新疆维吾尔自治区,text,True,$A$51:$B$51
dataset_f4cfc5945e70100ba3e6ea62,51,2,,新疆维吾尔自治区,blank,True,$A$51:$B$51
dataset_f4cfc5945e70100ba3e6ea62,51,3,14,14,text,False,
dataset_f4cfc5945e70100ba3e6ea62,51,4,4地级市 5地 区 5自治州,4地级市 5地 区 5自治州,text,False,
dataset_f4cfc5945e70100ba3e6ea62,51,5,105,105,text,False,
dataset_f4cfc5945e70100ba3e6ea62,51,6,13市辖区 24县级市 62 县 6自治县,13市辖区 24县级市 62 县 6自治县,text,False,
dataset_f4cfc5945e70100ba3e6ea62,51,7,1076,1076,text,False,
dataset_f4cfc5945e70100ba3e6ea62,51,8,1区公所 386镇 447乡 42民族乡 200街道,1区公所 386镇 447乡 42民族乡 200街道,text,False,
dataset_f4cfc5945e70100ba3e6ea62,51,9,2226,2226,text,False,
dataset_f4cfc5945e70100ba3e6ea62,51,10,约166,约166,text,False,
dataset_f4cfc5945e70100ba3e6ea62,52,1,香港特别行政区,香港特别行政区,text,True,$A$52:$B$52
dataset_f4cfc5945e70100ba3e6ea62,52,2,,香港特别行政区,blank,True,$A$52:$B$52
dataset_f4cfc5945e70100ba3e6ea62,52,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,52,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,52,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,52,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,52,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,52,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,52,9,718.8,718.8,text,False,
dataset_f4cfc5945e70100ba3e6ea62,52,10,0.110 4,0.110 4,text,False,
dataset_f4cfc5945e70100ba3e6ea62,53,1,澳门特别行政区,澳门特别行政区,text,True,$A$53:$B$53
dataset_f4cfc5945e70100ba3e6ea62,53,2,,澳门特别行政区,blank,True,$A$53:$B$53
dataset_f4cfc5945e70100ba3e6ea62,53,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,53,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,53,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,53,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,53,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,53,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,53,9,59.2,59.2,text,False,
dataset_f4cfc5945e70100ba3e6ea62,53,10,0.002 9,0.002 9,text,False,
dataset_f4cfc5945e70100ba3e6ea62,54,1,*台湾地区,*台湾地区,text,True,$A$54:$B$54
dataset_f4cfc5945e70100ba3e6ea62,54,2,,*台湾地区,blank,True,$A$54:$B$54
dataset_f4cfc5945e70100ba3e6ea62,54,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,54,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,54,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,54,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,54,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,54,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,54,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,54,10,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,1,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,2,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,55,10,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,1,*台湾省的行政区划资料暂缺。,*台湾省的行政区划资料暂缺。,text,False,
dataset_f4cfc5945e70100ba3e6ea62,56,2,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,3,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,4,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,5,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,6,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,7,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,8,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,9,,,blank,False,
dataset_f4cfc5945e70100ba3e6ea62,56,10,,,blank,False,
dataset_b7dd1a1bc7f00cc2bd533c89,1,1,表1 全国检察机构统计表,表1 全国检察机构统计表,text,False,
